Date,Continent,Country,Count
2020-06-23,South America,Argentina,2272.0
2020-06-24,South America,Argentina,2648.0
2020-06-25,South America,Argentina,2606.0
2020-06-26,South America,Argentina,2886.0
2020-06-27,South America,Argentina,2401.0
2020-06-28,South America,Argentina,2189.0
2020-06-29,South America,Argentina,2335.0
2020-06-30,South America,Argentina,2262.0
2020-07-01,South America,Argentina,2667.0
2020-07-02,South America,Argentina,2744.0
2020-07-03,South America,Argentina,2845.0
2020-07-04,South America,Argentina,2590.0
2020-07-05,South America,Argentina,2439.0
2020-07-06,South America,Argentina,2632.0
2020-07-07,South America,Argentina,2979.0
2020-07-08,South America,Argentina,3604.0
2020-07-09,South America,Argentina,3663.0
2020-07-10,South America,Argentina,3367.0
2020-07-11,South America,Argentina,3449.0
2020-07-12,South America,Argentina,2657.0
2020-07-13,South America,Argentina,3099.0
2020-07-14,South America,Argentina,3645.0
2020-07-15,South America,Argentina,4236.0
2020-07-16,South America,Argentina,3637.0
2020-07-17,South America,Argentina,4518.0
2020-07-18,South America,Argentina,3223.0
2020-07-19,South America,Argentina,4231.0
2020-07-20,South America,Argentina,4019.0
2020-07-21,South America,Argentina,5344.0
2020-07-22,South America,Argentina,5782.0
2020-07-23,South America,Argentina,6127.0
2020-07-24,South America,Argentina,5493.0
2020-07-25,South America,Argentina,4814.0
2020-07-26,South America,Argentina,4192.0
2020-07-27,South America,Argentina,4890.0
2020-07-28,South America,Argentina,5939.0
2020-07-29,South America,Argentina,5641.0
2020-07-30,South America,Argentina,6377.0
2020-07-31,South America,Argentina,5929.0
2020-08-01,South America,Argentina,5241.0
2020-08-02,South America,Argentina,5376.0
2020-08-03,South America,Argentina,4824.0
2020-08-04,South America,Argentina,6792.0
2020-08-05,South America,Argentina,7147.0
2020-08-06,South America,Argentina,7513.0
2020-08-07,South America,Argentina,7482.0
2020-08-08,South America,Argentina,6134.0
2020-08-09,South America,Argentina,4688.0
2020-08-10,South America,Argentina,7369.0
2020-08-11,South America,Argentina,7043.0
2020-08-12,South America,Argentina,7663.0
2020-08-13,South America,Argentina,7498.0
2020-08-14,South America,Argentina,6365.0
2020-08-15,South America,Argentina,6663.0
2020-08-16,South America,Argentina,5469.0
2020-08-17,South America,Argentina,4557.0
2020-08-18,South America,Argentina,6840.0
2020-08-19,South America,Argentina,6693.0
2020-08-20,South America,Argentina,8225.0
2020-08-21,South America,Argentina,8159.0
2020-08-22,South America,Argentina,7759.0
2020-08-23,South America,Argentina,5352.0
2020-08-24,South America,Argentina,8713.0
2020-08-25,South America,Argentina,8771.0
2020-08-26,South America,Argentina,10550.0
2020-08-27,South America,Argentina,10104.0
2020-08-28,South America,Argentina,11717.0
2020-08-29,South America,Argentina,9230.0
2020-08-30,South America,Argentina,7187.0
2020-08-31,South America,Argentina,9309.0
2020-09-01,South America,Argentina,10504.0
2020-09-02,South America,Argentina,10933.0
2020-09-03,South America,Argentina,12026.0
2020-09-04,South America,Argentina,10684.0
2020-09-05,South America,Argentina,9924.0
2020-09-06,South America,Argentina,6986.0
2020-09-07,South America,Argentina,9215.0
2020-09-08,South America,Argentina,12027.0
2020-09-09,South America,Argentina,12259.0
2020-09-10,South America,Argentina,11905.0
2020-09-11,South America,Argentina,11507.0
2020-09-12,South America,Argentina,10776.0
2020-09-13,South America,Argentina,9056.0
2020-09-14,South America,Argentina,9909.0
2020-09-15,South America,Argentina,11892.0
2020-09-16,South America,Argentina,11674.0
2020-09-17,South America,Argentina,12701.0
2020-09-18,South America,Argentina,11945.0
2020-09-19,South America,Argentina,9276.0
2020-09-20,South America,Argentina,8431.0
2020-09-21,South America,Argentina,8782.0
2020-09-22,South America,Argentina,12027.0
2020-09-23,South America,Argentina,12625.0
2020-09-24,South America,Argentina,13467.0
2020-09-25,South America,Argentina,12969.0
2020-09-26,South America,Argentina,11249.0
2020-09-27,South America,Argentina,8841.0
2020-09-28,South America,Argentina,11807.0
2020-09-29,South America,Argentina,13477.0
2020-09-30,South America,Argentina,14392.0
2020-10-01,South America,Argentina,14001.0
2020-10-02,South America,Argentina,14687.0
2020-10-03,South America,Argentina,11129.0
2020-10-04,South America,Argentina,7668.0
2020-10-05,South America,Argentina,11242.0
2020-10-06,South America,Argentina,14740.0
2020-10-07,South America,Argentina,16447.0
2020-10-08,South America,Argentina,15454.0
2020-10-09,South America,Argentina,15099.0
2020-10-10,South America,Argentina,12414.0
2020-10-11,South America,Argentina,10324.0
2020-10-12,South America,Argentina,9524.0
2020-10-13,South America,Argentina,13305.0
2020-10-14,South America,Argentina,14932.0
2020-10-15,South America,Argentina,17096.0
2020-10-16,South America,Argentina,16546.0
2020-10-17,South America,Argentina,13510.0
2020-10-18,South America,Argentina,10561.0
2020-10-19,South America,Argentina,12982.0
2020-10-20,South America,Argentina,16337.0
2020-10-21,South America,Argentina,18326.0
2020-10-22,South America,Argentina,16325.0
2020-10-23,South America,Argentina,15718.0
2020-10-24,South America,Argentina,11968.0
2020-10-25,South America,Argentina,9253.0
2020-10-26,South America,Argentina,11712.0
2020-10-27,South America,Argentina,14308.0
2020-10-28,South America,Argentina,13924.0
2020-10-29,South America,Argentina,13267.0
2020-10-30,South America,Argentina,13379.0
2020-10-31,South America,Argentina,9745.0
2020-11-01,South America,Argentina,6609.0
2020-11-02,South America,Argentina,9598.0
2020-11-03,South America,Argentina,12145.0
2020-11-04,South America,Argentina,10652.0
2020-11-05,South America,Argentina,11100.0
2020-11-06,South America,Argentina,11786.0
2020-11-07,South America,Argentina,8037.0
2020-11-08,South America,Argentina,5331.0
2020-11-09,South America,Argentina,8317.0
2020-11-10,South America,Argentina,11977.0
2020-11-11,South America,Argentina,10880.0
2020-11-12,South America,Argentina,11163.0
2020-11-13,South America,Argentina,11859.0
2020-11-14,South America,Argentina,8468.0
2020-11-15,South America,Argentina,5645.0
2020-11-16,South America,Argentina,7893.0
2020-11-17,South America,Argentina,10621.0
2020-11-18,South America,Argentina,10332.0
2020-11-19,South America,Argentina,10097.0
2020-11-20,South America,Argentina,9608.0
2020-11-21,South America,Argentina,7140.0
2020-11-22,South America,Argentina,4184.0
2020-11-23,South America,Argentina,4265.0
2020-11-24,South America,Argentina,7164.0
2020-11-25,South America,Argentina,8593.0
2020-11-26,South America,Argentina,9043.0
2020-11-27,South America,Argentina,7846.0
2020-11-28,South America,Argentina,6098.0
2020-11-29,South America,Argentina,5432.0
2020-11-30,South America,Argentina,5726.0
2020-12-01,South America,Argentina,8037.0
2020-12-02,South America,Argentina,7533.0
2020-12-03,South America,Argentina,7629.0
2020-12-04,South America,Argentina,6899.0
2020-12-05,South America,Argentina,5201.0
2020-12-06,South America,Argentina,3278.0
2020-12-07,South America,Argentina,3199.0
2020-12-08,South America,Argentina,3610.0
2020-12-09,South America,Argentina,5303.0
2020-12-10,South America,Argentina,6994.0
2020-12-11,South America,Argentina,7112.0
2020-12-12,South America,Argentina,5274.0
2020-12-13,South America,Argentina,3558.0
2020-12-14,South America,Argentina,5062.0
2020-12-15,South America,Argentina,6981.0
2020-12-16,South America,Argentina,6843.0
2020-12-17,South America,Argentina,7326.0
2020-12-18,South America,Argentina,7002.0
2020-12-19,South America,Argentina,5795.0
2020-12-20,South America,Argentina,4116.0
2020-12-21,South America,Argentina,5853.0
2020-12-22,South America,Argentina,8141.0
2020-12-23,South America,Argentina,8586.0
2020-12-24,South America,Argentina,0.0
2020-12-25,South America,Argentina,10689.0
2020-12-26,South America,Argentina,3713.0
2020-12-27,South America,Argentina,5030.0
2020-12-28,South America,Argentina,7216.0
2020-12-29,South America,Argentina,0.0
2020-01-01,Asia,Armenia,0.0
2020-01-02,Asia,Armenia,0.0
2020-01-03,Asia,Armenia,0.0
2020-01-04,Asia,Armenia,0.0
2020-01-05,Asia,Armenia,0.0
2020-01-06,Asia,Armenia,0.0
2020-01-07,Asia,Armenia,0.0
2020-01-08,Asia,Armenia,0.0
2020-01-09,Asia,Armenia,0.0
2020-01-10,Asia,Armenia,0.0
2020-01-11,Asia,Armenia,0.0
2020-01-12,Asia,Armenia,0.0
2020-01-13,Asia,Armenia,0.0
2020-01-14,Asia,Armenia,0.0
2020-01-15,Asia,Armenia,0.0
2020-01-16,Asia,Armenia,0.0
2020-01-17,Asia,Armenia,0.0
2020-01-18,Asia,Armenia,0.0
2020-01-19,Asia,Armenia,0.0
2020-01-20,Asia,Armenia,0.0
2020-01-21,Asia,Armenia,0.0
2020-01-22,Asia,Armenia,0.0
2020-01-23,Asia,Armenia,0.0
2020-01-24,Asia,Armenia,0.0
2020-01-25,Asia,Armenia,0.0
2020-01-26,Asia,Armenia,0.0
2020-01-27,Asia,Armenia,0.0
2020-01-28,Asia,Armenia,0.0
2020-01-29,Asia,Armenia,0.0
2020-01-30,Asia,Armenia,0.0
2020-01-31,Asia,Armenia,0.0
2020-02-01,Asia,Armenia,0.0
2020-02-02,Asia,Armenia,0.0
2020-02-03,Asia,Armenia,0.0
2020-02-04,Asia,Armenia,0.0
2020-02-05,Asia,Armenia,0.0
2020-02-06,Asia,Armenia,0.0
2020-02-07,Asia,Armenia,0.0
2020-02-08,Asia,Armenia,0.0
2020-02-09,Asia,Armenia,0.0
2020-02-10,Asia,Armenia,0.0
2020-02-11,Asia,Armenia,0.0
2020-02-12,Asia,Armenia,0.0
2020-02-13,Asia,Armenia,0.0
2020-02-14,Asia,Armenia,0.0
2020-02-15,Asia,Armenia,0.0
2020-02-16,Asia,Armenia,0.0
2020-02-17,Asia,Armenia,0.0
2020-02-18,Asia,Armenia,0.0
2020-02-19,Asia,Armenia,0.0
2020-02-20,Asia,Armenia,0.0
2020-02-21,Asia,Armenia,0.0
2020-02-22,Asia,Armenia,0.0
2020-02-23,Asia,Armenia,0.0
2020-02-24,Asia,Armenia,0.0
2020-02-25,Asia,Armenia,0.0
2020-02-26,Asia,Armenia,0.0
2020-02-27,Asia,Armenia,0.0
2020-02-28,Asia,Armenia,0.0
2020-02-29,Asia,Armenia,0.0
2020-03-01,Asia,Armenia,1.0
2020-03-02,Asia,Armenia,0.0
2020-03-03,Asia,Armenia,0.0
2020-03-04,Asia,Armenia,0.0
2020-03-05,Asia,Armenia,0.0
2020-03-06,Asia,Armenia,0.0
2020-03-07,Asia,Armenia,0.0
2020-03-08,Asia,Armenia,0.0
2020-03-09,Asia,Armenia,0.0
2020-03-10,Asia,Armenia,0.0
2020-03-11,Asia,Armenia,0.0
2020-03-12,Asia,Armenia,3.0
2020-03-13,Asia,Armenia,4.0
2020-03-14,Asia,Armenia,10.0
2020-03-15,Asia,Armenia,8.0
2020-03-16,Asia,Armenia,26.0
2020-03-17,Asia,Armenia,26.0
2020-03-18,Asia,Armenia,6.0
2020-03-19,Asia,Armenia,31.0
2020-03-20,Asia,Armenia,21.0
2020-03-21,Asia,Armenia,24.0
2020-03-22,Asia,Armenia,34.0
2020-03-23,Asia,Armenia,41.0
2020-03-24,Asia,Armenia,14.0
2020-03-25,Asia,Armenia,16.0
2020-03-26,Asia,Armenia,25.0
2020-03-27,Asia,Armenia,39.0
2020-03-28,Asia,Armenia,78.0
2020-03-29,Asia,Armenia,17.0
2020-03-30,Asia,Armenia,58.0
2020-03-31,Asia,Armenia,50.0
2020-04-01,Asia,Armenia,39.0
2020-04-02,Asia,Armenia,92.0
2020-04-03,Asia,Armenia,73.0
2020-04-04,Asia,Armenia,34.0
2020-04-05,Asia,Armenia,52.0
2020-04-06,Asia,Armenia,11.0
2020-04-07,Asia,Armenia,20.0
2020-04-08,Asia,Armenia,28.0
2020-04-09,Asia,Armenia,40.0
2020-04-10,Asia,Armenia,16.0
2020-04-11,Asia,Armenia,30.0
2020-04-12,Asia,Armenia,46.0
2020-04-13,Asia,Armenia,26.0
2020-04-14,Asia,Armenia,28.0
2020-04-15,Asia,Armenia,44.0
2020-04-16,Asia,Armenia,48.0
2020-04-17,Asia,Armenia,42.0
2020-04-18,Asia,Armenia,47.0
2020-04-19,Asia,Armenia,43.0
2020-04-20,Asia,Armenia,48.0
2020-04-21,Asia,Armenia,62.0
2020-04-22,Asia,Armenia,72.0
2020-04-23,Asia,Armenia,50.0
2020-04-24,Asia,Armenia,73.0
2020-04-25,Asia,Armenia,81.0
2020-04-26,Asia,Armenia,69.0
2020-04-27,Asia,Armenia,62.0
2020-04-28,Asia,Armenia,59.0
2020-04-29,Asia,Armenia,65.0
2020-04-30,Asia,Armenia,134.0
2020-05-01,Asia,Armenia,82.0
2020-05-02,Asia,Armenia,125.0
2020-05-03,Asia,Armenia,113.0
2020-05-04,Asia,Armenia,121.0
2020-05-05,Asia,Armenia,112.0
2020-05-06,Asia,Armenia,163.0
2020-05-07,Asia,Armenia,102.0
2020-05-08,Asia,Armenia,145.0
2020-05-09,Asia,Armenia,146.0
2020-05-10,Asia,Armenia,138.0
2020-05-11,Asia,Armenia,79.0
2020-05-12,Asia,Armenia,146.0
2020-05-13,Asia,Armenia,180.0
2020-05-14,Asia,Armenia,142.0
2020-05-15,Asia,Armenia,184.0
2020-05-16,Asia,Armenia,239.0
2020-05-17,Asia,Armenia,189.0
2020-05-18,Asia,Armenia,351.0
2020-05-19,Asia,Armenia,218.0
2020-05-20,Asia,Armenia,230.0
2020-05-21,Asia,Armenia,335.0
2020-05-22,Asia,Armenia,322.0
2020-05-23,Asia,Armenia,374.0
2020-05-24,Asia,Armenia,359.0
2020-05-25,Asia,Armenia,452.0
2020-05-26,Asia,Armenia,289.0
2020-05-27,Asia,Armenia,372.0
2020-05-28,Asia,Armenia,442.0
2020-05-29,Asia,Armenia,460.0
2020-05-30,Asia,Armenia,251.0
2020-05-31,Asia,Armenia,355.0
2020-06-01,Asia,Armenia,210.0
2020-06-02,Asia,Armenia,517.0
2020-06-03,Asia,Armenia,515.0
2020-06-04,Asia,Armenia,697.0
2020-06-05,Asia,Armenia,596.0
2020-06-06,Asia,Armenia,547.0
2020-06-07,Asia,Armenia,766.0
2020-06-08,Asia,Armenia,195.0
2020-06-09,Asia,Armenia,350.0
2020-06-10,Asia,Armenia,428.0
2020-06-11,Asia,Armenia,566.0
2020-06-12,Asia,Armenia,612.0
2020-06-13,Asia,Armenia,723.0
2020-06-14,Asia,Armenia,663.0
2020-06-15,Asia,Armenia,397.0
2020-06-16,Asia,Armenia,425.0
2020-06-17,Asia,Armenia,544.0
2020-06-18,Asia,Armenia,665.0
2020-06-19,Asia,Armenia,459.0
2020-06-20,Asia,Armenia,551.0
2020-06-21,Asia,Armenia,560.0
2020-06-22,Asia,Armenia,320.0
2020-06-23,Asia,Armenia,418.0
2020-06-24,Asia,Armenia,711.0
2020-06-25,Asia,Armenia,771.0
2020-06-26,Asia,Armenia,759.0
2020-06-27,Asia,Armenia,662.0
2020-06-28,Asia,Armenia,736.0
2020-06-29,Asia,Armenia,482.0
2020-06-30,Asia,Armenia,415.0
2020-07-01,Asia,Armenia,523.0
2020-07-02,Asia,Armenia,593.0
2020-07-03,Asia,Armenia,662.0
2020-07-04,Asia,Armenia,580.0
2020-07-05,Asia,Armenia,706.0
2020-07-06,Asia,Armenia,330.0
2020-07-07,Asia,Armenia,349.0
2020-07-08,Asia,Armenia,535.0
2020-07-09,Asia,Armenia,526.0
2020-07-10,Asia,Armenia,557.0
2020-07-11,Asia,Armenia,489.0
2020-07-12,Asia,Armenia,577.0
2020-07-13,Asia,Armenia,182.0
2020-07-14,Asia,Armenia,339.0
2020-07-15,Asia,Armenia,515.0
2020-07-16,Asia,Armenia,554.0
2020-07-17,Asia,Armenia,442.0
2020-07-18,Asia,Armenia,461.0
2020-07-19,Asia,Armenia,415.0
2020-07-20,Asia,Armenia,104.0
2020-07-21,Asia,Armenia,273.0
2020-07-22,Asia,Armenia,439.0
2020-07-23,Asia,Armenia,469.0
2020-07-24,Asia,Armenia,451.0
2020-07-25,Asia,Armenia,383.0
2020-07-26,Asia,Armenia,321.0
2020-07-27,Asia,Armenia,73.0
2020-07-28,Asia,Armenia,239.0
2020-07-29,Asia,Armenia,308.0
2020-07-30,Asia,Armenia,259.0
2020-07-31,Asia,Armenia,354.0
2020-08-01,Asia,Armenia,291.0
2020-08-02,Asia,Armenia,209.0
2020-08-03,Asia,Armenia,52.0
2020-08-04,Asia,Armenia,196.0
2020-08-05,Asia,Armenia,288.0
2020-08-06,Asia,Armenia,233.0
2020-08-07,Asia,Armenia,166.0
2020-08-08,Asia,Armenia,200.0
2020-08-09,Asia,Armenia,225.0
2020-08-10,Asia,Armenia,23.0
2020-08-11,Asia,Armenia,160.0
2020-08-12,Asia,Armenia,201.0
2020-08-13,Asia,Armenia,229.0
2020-08-14,Asia,Armenia,276.0
2020-08-15,Asia,Armenia,196.0
2020-08-16,Asia,Armenia,168.0
2020-08-17,Asia,Armenia,38.0
2020-08-18,Asia,Armenia,145.0
2020-08-19,Asia,Armenia,210.0
2020-08-20,Asia,Armenia,263.0
2020-08-21,Asia,Armenia,158.0
2020-08-22,Asia,Armenia,139.0
2020-08-23,Asia,Armenia,176.0
2020-08-24,Asia,Armenia,33.0
2020-08-25,Asia,Armenia,111.0
2020-08-26,Asia,Armenia,131.0
2020-08-27,Asia,Armenia,203.0
2020-08-28,Asia,Armenia,181.0
2020-08-29,Asia,Armenia,175.0
2020-08-30,Asia,Armenia,124.0
2020-08-31,Asia,Armenia,31.0
2020-09-01,Asia,Armenia,97.0
2020-09-02,Asia,Armenia,197.0
2020-09-03,Asia,Armenia,196.0
2020-09-04,Asia,Armenia,190.0
2020-09-05,Asia,Armenia,188.0
2020-09-06,Asia,Armenia,134.0
2020-09-07,Asia,Armenia,62.0
2020-09-08,Asia,Armenia,108.0
2020-09-09,Asia,Armenia,199.0
2020-09-10,Asia,Armenia,174.0
2020-09-11,Asia,Armenia,177.0
2020-09-12,Asia,Armenia,172.0
2020-09-13,Asia,Armenia,187.0
2020-09-14,Asia,Armenia,107.0
2020-09-15,Asia,Armenia,150.0
2020-09-16,Asia,Armenia,257.0
2020-09-17,Asia,Armenia,295.0
2020-09-18,Asia,Armenia,239.0
2020-09-19,Asia,Armenia,244.0
2020-09-20,Asia,Armenia,277.0
2020-09-21,Asia,Armenia,121.0
2020-09-22,Asia,Armenia,115.0
2020-09-23,Asia,Armenia,210.0
2020-09-24,Asia,Armenia,374.0
2020-09-25,Asia,Armenia,392.0
2020-09-26,Asia,Armenia,429.0
2020-09-27,Asia,Armenia,328.0
2020-09-28,Asia,Armenia,174.0
2020-09-29,Asia,Armenia,327.0
2020-09-30,Asia,Armenia,458.0
2020-10-01,Asia,Armenia,491.0
2020-10-02,Asia,Armenia,532.0
2020-10-03,Asia,Armenia,543.0
2020-10-04,Asia,Armenia,571.0
2020-10-05,Asia,Armenia,181.0
2020-10-06,Asia,Armenia,406.0
2020-10-07,Asia,Armenia,672.0
2020-10-08,Asia,Armenia,718.0
2020-10-09,Asia,Armenia,614.0
2020-10-10,Asia,Armenia,649.0
2020-10-11,Asia,Armenia,715.0
2020-10-12,Asia,Armenia,370.0
2020-10-13,Asia,Armenia,745.0
2020-10-14,Asia,Armenia,1058.0
2020-10-15,Asia,Armenia,1371.0
2020-10-16,Asia,Armenia,1465.0
2020-10-17,Asia,Armenia,1540.0
2020-10-18,Asia,Armenia,1694.0
2020-10-19,Asia,Armenia,766.0
2020-10-20,Asia,Armenia,1234.0
2020-10-21,Asia,Armenia,1836.0
2020-10-22,Asia,Armenia,2306.0
2020-10-23,Asia,Armenia,2474.0
2020-10-24,Asia,Armenia,2213.0
2020-10-25,Asia,Armenia,2314.0
2020-10-26,Asia,Armenia,973.0
2020-10-27,Asia,Armenia,1600.0
2020-10-28,Asia,Armenia,2241.0
2020-10-29,Asia,Armenia,2383.0
2020-10-30,Asia,Armenia,2398.0
2020-10-31,Asia,Armenia,2381.0
2020-11-01,Asia,Armenia,2441.0
2020-11-02,Asia,Armenia,1194.0
2020-11-03,Asia,Armenia,1328.0
2020-11-04,Asia,Armenia,2374.0
2020-11-05,Asia,Armenia,2413.0
2020-11-06,Asia,Armenia,2210.0
2020-11-07,Asia,Armenia,2476.0
2020-11-08,Asia,Armenia,2175.0
2020-11-09,Asia,Armenia,1042.0
2020-11-10,Asia,Armenia,1221.0
2020-11-11,Asia,Armenia,1861.0
2020-11-12,Asia,Armenia,2132.0
2020-11-13,Asia,Armenia,1703.0
2020-11-14,Asia,Armenia,1472.0
2020-11-15,Asia,Armenia,1482.0
2020-11-16,Asia,Armenia,549.0
2020-11-17,Asia,Armenia,984.0
2020-11-18,Asia,Armenia,1589.0
2020-11-19,Asia,Armenia,1520.0
2020-11-20,Asia,Armenia,1667.0
2020-11-21,Asia,Armenia,1193.0
2020-11-22,Asia,Armenia,1385.0
2020-11-23,Asia,Armenia,485.0
2020-11-24,Asia,Armenia,813.0
2020-11-25,Asia,Armenia,1563.0
2020-11-26,Asia,Armenia,1785.0
2020-11-27,Asia,Armenia,1476.0
2020-11-28,Asia,Armenia,1248.0
2020-11-29,Asia,Armenia,1174.0
2020-11-30,Asia,Armenia,356.0
2020-12-01,Asia,Armenia,843.0
2020-12-02,Asia,Armenia,1264.0
2020-12-03,Asia,Armenia,1277.0
2020-12-04,Asia,Armenia,1184.0
2020-12-05,Asia,Armenia,1267.0
2020-12-06,Asia,Armenia,978.0
2020-12-07,Asia,Armenia,407.0
2020-12-08,Asia,Armenia,584.0
2020-12-09,Asia,Armenia,1138.0
2020-12-10,Asia,Armenia,1174.0
2020-12-11,Asia,Armenia,1077.0
2020-12-12,Asia,Armenia,995.0
2020-12-13,Asia,Armenia,1013.0
2020-12-14,Asia,Armenia,357.0
2020-12-15,Asia,Armenia,438.0
2020-12-16,Asia,Armenia,1098.0
2020-12-17,Asia,Armenia,1174.0
2020-12-18,Asia,Armenia,861.0
2020-12-19,Asia,Armenia,920.0
2020-12-20,Asia,Armenia,652.0
2020-12-21,Asia,Armenia,240.0
2020-12-22,Asia,Armenia,537.0
2020-12-23,Asia,Armenia,838.0
2020-12-24,Asia,Armenia,702.0
2020-12-25,Asia,Armenia,621.0
2020-12-26,Asia,Armenia,586.0
2020-12-27,Asia,Armenia,485.0
2020-12-28,Asia,Armenia,114.0
2020-12-29,Asia,Armenia,0.0
2020-01-01,Oceania,Australia,0.0
2020-01-02,Oceania,Australia,0.0
2020-01-03,Oceania,Australia,0.0
2020-01-04,Oceania,Australia,0.0
2020-01-05,Oceania,Australia,0.0
2020-01-06,Oceania,Australia,0.0
2020-01-07,Oceania,Australia,0.0
2020-01-08,Oceania,Australia,0.0
2020-01-09,Oceania,Australia,0.0
2020-01-10,Oceania,Australia,0.0
2020-01-11,Oceania,Australia,0.0
2020-01-12,Oceania,Australia,0.0
2020-01-13,Oceania,Australia,0.0
2020-01-14,Oceania,Australia,0.0
2020-01-15,Oceania,Australia,0.0
2020-01-16,Oceania,Australia,0.0
2020-01-17,Oceania,Australia,0.0
2020-01-18,Oceania,Australia,0.0
2020-01-19,Oceania,Australia,0.0
2020-01-20,Oceania,Australia,0.0
2020-01-21,Oceania,Australia,0.0
2020-01-22,Oceania,Australia,0.0
2020-01-23,Oceania,Australia,0.0
2020-01-24,Oceania,Australia,0.0
2020-01-25,Oceania,Australia,0.0
2020-01-26,Oceania,Australia,4.0
2020-01-27,Oceania,Australia,1.0
2020-01-28,Oceania,Australia,0.0
2020-01-29,Oceania,Australia,1.0
2020-01-30,Oceania,Australia,3.0
2020-01-31,Oceania,Australia,0.0
2020-02-01,Oceania,Australia,3.0
2020-02-02,Oceania,Australia,0.0
2020-02-03,Oceania,Australia,0.0
2020-02-04,Oceania,Australia,1.0
2020-02-05,Oceania,Australia,0.0
2020-02-06,Oceania,Australia,1.0
2020-02-07,Oceania,Australia,1.0
2020-02-08,Oceania,Australia,0.0
2020-02-09,Oceania,Australia,0.0
2020-02-10,Oceania,Australia,0.0
2020-02-11,Oceania,Australia,0.0
2020-02-12,Oceania,Australia,0.0
2020-02-13,Oceania,Australia,0.0
2020-02-14,Oceania,Australia,0.0
2020-02-15,Oceania,Australia,0.0
2020-02-16,Oceania,Australia,0.0
2020-02-17,Oceania,Australia,0.0
2020-02-18,Oceania,Australia,0.0
2020-02-19,Oceania,Australia,0.0
2020-02-20,Oceania,Australia,0.0
2020-02-21,Oceania,Australia,0.0
2020-02-22,Oceania,Australia,0.0
2020-02-23,Oceania,Australia,0.0
2020-02-24,Oceania,Australia,0.0
2020-02-25,Oceania,Australia,0.0
2020-02-26,Oceania,Australia,0.0
2020-02-27,Oceania,Australia,0.0
2020-02-28,Oceania,Australia,0.0
2020-02-29,Oceania,Australia,10.0
2020-03-01,Oceania,Australia,2.0
2020-03-02,Oceania,Australia,3.0
2020-03-03,Oceania,Australia,9.0
2020-03-04,Oceania,Australia,13.0
2020-03-05,Oceania,Australia,3.0
2020-03-06,Oceania,Australia,5.0
2020-03-07,Oceania,Australia,3.0
2020-03-08,Oceania,Australia,13.0
2020-03-09,Oceania,Australia,15.0
2020-03-10,Oceania,Australia,16.0
2020-03-11,Oceania,Australia,21.0
2020-03-12,Oceania,Australia,0.0
2020-03-13,Oceania,Australia,72.0
2020-03-14,Oceania,Australia,50.0
2020-03-15,Oceania,Australia,47.0
2020-03-16,Oceania,Australia,80.0
2020-03-17,Oceania,Australia,75.0
2020-03-18,Oceania,Australia,116.0
2020-03-19,Oceania,Australia,113.0
2020-03-20,Oceania,Australia,110.0
2020-03-21,Oceania,Australia,280.0
2020-03-22,Oceania,Australia,478.0
2020-03-23,Oceania,Australia,133.0
2020-03-24,Oceania,Australia,362.0
2020-03-25,Oceania,Australia,320.0
2020-03-26,Oceania,Australia,446.0
2020-03-27,Oceania,Australia,333.0
2020-03-28,Oceania,Australia,497.0
2020-03-29,Oceania,Australia,344.0
2020-03-30,Oceania,Australia,377.0
2020-03-31,Oceania,Australia,198.0
2020-04-01,Oceania,Australia,303.0
2020-04-02,Oceania,Australia,254.0
2020-04-03,Oceania,Australia,214.0
2020-04-04,Oceania,Australia,220.0
2020-04-05,Oceania,Australia,137.0
2020-04-06,Oceania,Australia,110.0
2020-04-07,Oceania,Australia,98.0
2020-04-08,Oceania,Australia,115.0
2020-04-09,Oceania,Australia,98.0
2020-04-10,Oceania,Australia,107.0
2020-04-11,Oceania,Australia,88.0
2020-04-12,Oceania,Australia,12.0
2020-04-13,Oceania,Australia,36.0
2020-04-14,Oceania,Australia,64.0
2020-04-15,Oceania,Australia,25.0
2020-04-16,Oceania,Australia,22.0
2020-04-17,Oceania,Australia,60.0
2020-04-18,Oceania,Australia,46.0
2020-04-19,Oceania,Australia,42.0
2020-04-20,Oceania,Australia,13.0
2020-04-21,Oceania,Australia,22.0
2020-04-22,Oceania,Australia,7.0
2020-04-23,Oceania,Australia,10.0
2020-04-24,Oceania,Australia,15.0
2020-04-25,Oceania,Australia,17.0
2020-04-26,Oceania,Australia,20.0
2020-04-27,Oceania,Australia,7.0
2020-04-28,Oceania,Australia,23.0
2020-04-29,Oceania,Australia,8.0
2020-04-30,Oceania,Australia,14.0
2020-05-01,Oceania,Australia,12.0
2020-05-02,Oceania,Australia,21.0
2020-05-03,Oceania,Australia,23.0
2020-05-04,Oceania,Australia,25.0
2020-05-05,Oceania,Australia,28.0
2020-05-06,Oceania,Australia,19.0
2020-05-07,Oceania,Australia,19.0
2020-05-08,Oceania,Australia,5.0
2020-05-09,Oceania,Australia,21.0
2020-05-10,Oceania,Australia,9.0
2020-05-11,Oceania,Australia,22.0
2020-05-12,Oceania,Australia,10.0
2020-05-13,Oceania,Australia,9.0
2020-05-14,Oceania,Australia,30.0
2020-05-15,Oceania,Australia,16.0
2020-05-16,Oceania,Australia,9.0
2020-05-17,Oceania,Australia,10.0
2020-05-18,Oceania,Australia,14.0
2020-05-19,Oceania,Australia,4.0
2020-05-20,Oceania,Australia,9.0
2020-05-21,Oceania,Australia,14.0
